item_id,transaction_id,product_id,quantity,unit_price,subtotal
872,243,3,4,14.0,56.0
873,244,3,3,14.0,42.0
874,244,52,3,100.0,300.0
875,244,46,4,22.0,88.0
876,244,25,4,25.0,100.0
877,245,38,3,75.0,225.0
878,245,48,3,72.0,216.0
879,245,10,1,3.5,3.5
880,246,10,1,3.5,3.5
881,246,55,4,65.0,260.0
882,246,37,3,12.0,36.0
883,247,47,1,85.0,85.0
884,247,60,1,110.0,110.0
885,247,15,2,120.0,240.0
886,247,49,4,28.0,112.0
887,247,9,3,5.5,16.5
888,248,19,1,13.5,13.5
889,248,55,1,65.0,65.0
890,248,39,1,26.0,26.0
891,248,54,2,26.0,52.0
892,248,34,1,19.0,19.0
893,249,33,4,8.5,34.0
894,249,46,4,22.0,88.0
895,249,9,2,5.5,11.0
896,250,52,3,100.0,300.0
897,250,4,3,35.0,105.0
898,251,5,2,95.0,190.0
899,251,33,1,8.5,8.5
900,251,54,3,26.0,78.0
901,251,52,4,100.0,400.0
902,251,42,2,130.0,260.0
903,252,26,3,35.0,105.0
904,252,57,1,9.5,9.5
905,253,12,3,17.0,51.0
906,253,13,2,17.0,34.0
907,253,18,2,12.0,24.0
908,253,42,4,130.0,520.0
909,254,36,4,22.0,88.0
910,254,47,2,85.0,170.0
911,254,24,4,19.0,76.0
912,254,58,2,22.0,44.0
913,254,10,1,3.5,3.5
914,255,40,2,28.0,56.0
915,255,2,4,16.5,66.0
916,255,45,1,26.0,26.0
917,255,6,1,22.0,22.0
918,255,13,2,17.0,34.0
919,256,2,3,16.5,49.5
920,256,15,1,120.0,120.0
921,256,28,2,14.0,28.0
922,257,39,3,26.0,78.0
923,257,40,3,28.0,84.0
924,258,23,2,20.0,40.0
925,258,4,1,35.0,35.0
926,258,59,1,145.0,145.0
927,259,43,3,34.0,102.0
928,259,26,3,35.0,105.0
929,259,54,4,26.0,104.0
930,260,21,4,10.5,42.0
931,260,3,4,14.0,56.0
932,260,47,1,85.0,85.0
933,260,35,1,52.0,52.0
934,260,53,2,42.0,84.0
935,261,14,2,9.5,19.0
936,261,3,3,14.0,42.0
937,261,31,4,52.0,208.0
938,262,40,3,28.0,84.0
939,262,6,2,22.0,44.0
940,262,20,1,42.0,42.0
941,262,7,1,42.0,42.0
942,263,35,1,52.0,52.0
943,263,37,3,12.0,36.0
944,263,19,4,13.5,54.0
945,263,27,4,45.0,180.0
946,264,22,1,19.0,19.0
947,264,56,3,17.0,51.0
948,264,57,1,9.5,9.5
949,265,1,2,17.5,35.0
950,265,47,3,85.0,255.0
951,266,56,4,17.0,68.0
952,266,4,4,35.0,140.0
953,266,47,1,85.0,85.0
954,266,3,3,14.0,42.0
955,266,41,2,155.0,310.0
956,267,56,4,17.0,68.0
957,267,57,3,9.5,28.5
958,268,12,4,17.0,68.0
959,268,58,1,22.0,22.0
960,269,53,4,42.0,168.0
961,269,49,2,28.0,56.0
962,269,50,1,115.0,115.0
963,270,1,1,17.5,17.5
964,270,22,3,19.0,57.0
965,271,26,2,35.0,70.0
966,271,41,2,155.0,310.0
967,272,37,1,12.0,12.0
968,272,46,3,22.0,66.0
969,273,24,4,19.0,76.0
970,273,12,3,17.0,51.0
971,273,47,1,85.0,85.0
972,273,49,3,28.0,84.0
973,273,34,4,19.0,76.0
974,274,36,3,22.0,66.0
975,274,28,2,14.0,28.0
976,274,29,1,14.0,14.0
977,274,37,1,12.0,12.0
978,274,5,2,95.0,190.0
979,275,16,4,48.0,192.0
980,275,41,2,155.0,310.0
981,275,55,3,65.0,195.0
982,276,24,3,19.0,57.0
983,276,36,2,22.0,44.0
984,276,28,3,14.0,42.0
985,276,19,2,13.5,27.0
986,276,3,1,14.0,14.0
987,277,56,1,17.0,17.0
988,277,60,1,110.0,110.0
989,277,52,4,100.0,400.0
990,278,33,4,8.5,34.0
991,278,18,1,12.0,12.0
992,278,52,4,100.0,400.0
993,278,23,2,20.0,40.0
994,279,58,4,22.0,88.0
995,279,34,2,19.0,38.0
996,279,43,2,34.0,68.0
997,279,9,3,5.5,16.5
998,280,38,2,75.0,150.0
999,280,47,4,85.0,340.0
1000,281,39,4,26.0,104.0
1001,281,3,2,14.0,28.0
1002,282,34,2,19.0,38.0
1003,282,39,4,26.0,104.0
1004,282,43,4,34.0,136.0
1005,283,13,2,17.0,34.0
1006,283,29,4,14.0,56.0
1007,284,32,2,56.0,112.0
1008,284,3,4,14.0,56.0
1009,284,31,2,52.0,104.0
1010,285,26,4,35.0,140.0
1011,285,38,1,75.0,75.0
1012,285,4,2,35.0,70.0
1013,286,22,3,19.0,57.0
1014,286,21,2,10.5,21.0
1015,286,40,4,28.0,112.0
1016,286,30,3,26.0,78.0
1017,287,24,1,19.0,19.0
1018,287,11,2,19.5,39.0
1019,287,57,4,9.5,38.0
1020,288,3,1,14.0,14.0
1021,288,28,1,14.0,14.0
1022,288,32,1,56.0,56.0
1023,288,54,3,26.0,78.0
1024,289,48,1,72.0,72.0
1025,289,7,4,42.0,168.0
1026,289,29,2,14.0,28.0
1027,289,12,4,17.0,68.0
1028,290,28,3,14.0,42.0
1029,290,47,4,85.0,340.0
1030,290,55,3,65.0,195.0
1031,290,59,2,145.0,290.0
1032,291,40,2,28.0,56.0
1033,291,41,3,155.0,465.0
1034,291,15,1,120.0,120.0
1035,292,16,3,48.0,144.0
1036,292,44,2,42.0,84.0
1037,292,58,1,22.0,22.0
1038,293,56,2,17.0,34.0
1039,293,12,2,17.0,34.0
1040,293,57,3,9.5,28.5
1041,294,59,2,145.0,290.0
1042,294,50,2,115.0,230.0
1043,294,11,2,19.5,39.0
1044,295,38,3,75.0,225.0
1045,295,13,3,17.0,51.0
1046,295,34,4,19.0,76.0
1047,296,26,2,35.0,70.0
1048,296,20,4,42.0,168.0
1049,296,14,4,9.5,38.0
1050,296,33,1,8.5,8.5
1051,297,31,2,52.0,104.0
1052,297,40,2,28.0,56.0
1053,297,23,4,20.0,80.0
1054,298,27,3,45.0,135.0
1055,298,14,3,9.5,28.5
1056,299,56,2,17.0,34.0
1057,299,46,2,22.0,44.0
1058,299,23,2,20.0,40.0
1059,300,49,4,28.0,112.0
1060,300,6,1,22.0,22.0
1061,300,8,4,52.0,208.0
1062,301,44,4,42.0,168.0
1063,301,17,1,35.0,35.0
1064,301,57,1,9.5,9.5
1065,302,38,3,75.0,225.0
1066,302,35,4,52.0,208.0
1067,302,60,3,110.0,330.0
1068,303,40,2,28.0,56.0
1069,303,14,1,9.5,9.5
1070,304,16,2,48.0,96.0
1071,304,56,2,17.0,34.0
1072,304,29,4,14.0,56.0
1073,304,27,4,45.0,180.0
1074,304,21,4,10.5,42.0
1075,305,46,2,22.0,44.0
1076,305,59,1,145.0,145.0
1077,305,15,1,120.0,120.0
1078,305,58,1,22.0,22.0
1079,306,3,3,14.0,42.0
1080,306,40,4,28.0,112.0
1081,306,29,4,14.0,56.0
1082,307,33,3,8.5,25.5
1083,307,34,1,19.0,19.0
1084,307,16,4,48.0,192.0
1085,308,52,4,100.0,400.0
1086,308,32,3,56.0,168.0
1087,308,7,2,42.0,84.0
1088,309,37,3,12.0,36.0
1089,309,18,4,12.0,48.0
1090,310,9,2,5.5,11.0
1091,310,29,4,14.0,56.0
1092,311,12,2,17.0,34.0
1093,311,33,4,8.5,34.0
1094,311,24,4,19.0,76.0
1095,311,43,2,34.0,68.0
1096,311,45,2,26.0,52.0
1097,312,59,4,145.0,580.0
1098,312,17,4,35.0,140.0
1099,312,21,3,10.5,31.5
1100,312,44,3,42.0,126.0
1101,313,56,3,17.0,51.0
1102,313,32,2,56.0,112.0
1103,313,59,2,145.0,290.0
1104,313,3,4,14.0,56.0
1105,314,59,2,145.0,290.0
1106,314,30,2,26.0,52.0
1107,314,42,2,130.0,260.0
1108,314,11,3,19.5,58.5
1109,315,21,3,10.5,31.5
1110,315,20,1,42.0,42.0
1111,315,28,1,14.0,14.0
1112,315,47,1,85.0,85.0
1113,316,41,2,155.0,310.0
1114,316,59,2,145.0,290.0
1115,316,4,2,35.0,70.0
1116,316,23,4,20.0,80.0
1117,317,2,3,16.5,49.5
1118,317,31,2,52.0,104.0
1119,317,41,1,155.0,155.0
1120,317,21,4,10.5,42.0
1121,317,7,4,42.0,168.0
1122,318,55,3,65.0,195.0
1123,318,56,1,17.0,17.0
1124,319,20,2,42.0,84.0
1125,319,60,2,110.0,220.0
1126,319,49,4,28.0,112.0
1127,320,36,3,22.0,66.0
1128,320,47,2,85.0,170.0
1129,320,49,3,28.0,84.0
1130,320,31,4,52.0,208.0
1131,320,25,2,25.0,50.0
1132,321,49,4,28.0,112.0
1133,321,53,2,42.0,84.0
1134,321,26,1,35.0,35.0
1135,321,4,4,35.0,140.0
1136,322,31,2,52.0,104.0
1137,322,48,4,72.0,288.0
1138,322,32,1,56.0,56.0
1139,322,25,4,25.0,100.0
1140,322,50,4,115.0,460.0
1141,323,6,3,22.0,66.0
1142,323,4,1,35.0,35.0
1143,323,31,3,52.0,156.0
1144,323,23,4,20.0,80.0
1145,323,44,2,42.0,84.0
1146,324,15,4,120.0,480.0
1147,324,11,4,19.5,78.0
1148,324,1,2,17.5,35.0
1149,324,8,2,52.0,104.0
1150,325,54,1,26.0,26.0
1151,325,60,3,110.0,330.0
1152,325,56,1,17.0,17.0
1153,326,27,3,45.0,135.0
1154,326,47,3,85.0,255.0
1155,326,49,3,28.0,84.0
1156,326,36,1,22.0,22.0
1157,327,40,3,28.0,84.0
1158,327,58,3,22.0,66.0
1159,327,16,4,48.0,192.0
1160,327,8,1,52.0,52.0
1161,327,20,4,42.0,168.0
1162,328,13,2,17.0,34.0
1163,328,59,1,145.0,145.0
1164,328,27,1,45.0,45.0
1165,329,26,4,35.0,140.0
1166,329,45,1,26.0,26.0
1167,329,50,3,115.0,345.0
1168,330,23,4,20.0,80.0
1169,330,45,1,26.0,26.0
1170,330,51,2,52.0,104.0
1171,330,52,4,100.0,400.0
1172,330,48,4,72.0,288.0
1173,331,18,4,12.0,48.0
1174,331,26,2,35.0,70.0
1175,332,57,4,9.5,38.0
1176,332,59,1,145.0,145.0
1177,333,12,1,17.0,17.0
1178,333,58,3,22.0,66.0
1179,334,39,2,26.0,52.0
1180,334,28,3,14.0,42.0
1181,334,36,3,22.0,66.0
1182,334,22,3,19.0,57.0
1183,334,45,4,26.0,104.0
1184,335,52,1,100.0,100.0
1185,335,14,2,9.5,19.0
1186,335,48,2,72.0,144.0
1187,335,37,4,12.0,48.0
1188,336,10,4,3.5,14.0
1189,336,38,3,75.0,225.0
1190,337,12,4,17.0,68.0
1191,337,46,3,22.0,66.0
1192,337,25,3,25.0,75.0
1193,337,60,1,110.0,110.0
1194,338,51,3,52.0,156.0
1195,338,2,2,16.5,33.0
1196,339,14,3,9.5,28.5
1197,339,46,2,22.0,44.0
1198,339,6,4,22.0,88.0
1199,339,27,3,45.0,135.0
1200,339,1,1,17.5,17.5
1201,340,51,3,52.0,156.0
1202,340,3,2,14.0,28.0
1203,341,8,1,52.0,52.0
1204,341,57,2,9.5,19.0
1205,341,39,1,26.0,26.0
1206,341,2,2,16.5,33.0
1207,341,28,3,14.0,42.0
1208,342,19,3,13.5,40.5
1209,342,33,3,8.5,25.5
1210,343,6,2,22.0,44.0
1211,343,49,4,28.0,112.0
1212,343,32,3,56.0,168.0
1213,344,31,3,52.0,156.0
1214,344,54,1,26.0,26.0
1215,345,27,4,45.0,180.0
1216,345,38,4,75.0,300.0
1217,345,22,4,19.0,76.0
1218,345,49,3,28.0,84.0
1219,346,17,2,35.0,70.0
1220,346,31,2,52.0,104.0
1221,346,37,2,12.0,24.0
1222,346,26,2,35.0,70.0
1223,346,7,4,42.0,168.0
1224,347,43,4,34.0,136.0
1225,347,23,3,20.0,60.0
1226,348,41,3,155.0,465.0
1227,348,18,3,12.0,36.0
1228,348,16,2,48.0,96.0
1229,349,4,3,35.0,105.0
1230,349,30,2,26.0,52.0
1231,349,53,3,42.0,126.0
1232,350,23,2,20.0,40.0
1233,350,54,3,26.0,78.0
1234,350,36,3,22.0,66.0
1235,350,3,3,14.0,42.0
1236,351,27,2,45.0,90.0
1237,351,28,2,14.0,28.0
1238,351,35,2,52.0,104.0
1239,352,13,3,17.0,51.0
1240,352,33,4,8.5,34.0
1241,353,52,1,100.0,100.0
1242,353,39,3,26.0,78.0
1243,353,3,2,14.0,28.0
1244,353,37,1,12.0,12.0
1245,353,20,3,42.0,126.0
1246,354,11,2,19.5,39.0
1247,354,37,2,12.0,24.0
1248,354,47,4,85.0,340.0
1249,354,56,4,17.0,68.0
1250,354,13,3,17.0,51.0
1251,355,29,2,14.0,28.0
1252,355,49,3,28.0,84.0
1253,355,31,4,52.0,208.0
1254,355,42,3,130.0,390.0
1255,355,39,4,26.0,104.0
1256,356,22,1,19.0,19.0
1257,356,43,4,34.0,136.0
1258,356,28,3,14.0,42.0
1259,356,40,3,28.0,84.0
1260,357,11,2,19.5,39.0
1261,357,31,4,52.0,208.0
1262,358,47,1,85.0,85.0
1263,358,45,2,26.0,52.0
1264,359,4,1,35.0,35.0
1265,359,12,2,17.0,34.0
1266,359,30,4,26.0,104.0
1267,360,3,4,14.0,56.0
1268,360,5,4,95.0,380.0
1269,360,12,3,17.0,51.0
1270,360,2,4,16.5,66.0
1271,361,11,1,19.5,19.5
1272,361,21,3,10.5,31.5
1273,361,28,1,14.0,14.0
1274,361,18,2,12.0,24.0
1275,361,40,3,28.0,84.0
1276,362,6,3,22.0,66.0
1277,362,29,3,14.0,42.0
1278,362,19,1,13.5,13.5
1279,362,1,2,17.5,35.0
1280,362,58,4,22.0,88.0
1281,363,48,2,72.0,144.0
1282,363,17,4,35.0,140.0
1283,363,26,3,35.0,105.0
1284,364,19,1,13.5,13.5
1285,364,36,2,22.0,44.0
1286,364,2,4,16.5,66.0
1287,365,40,2,28.0,56.0
1288,365,25,4,25.0,100.0
1289,365,9,3,5.5,16.5
1290,365,36,4,22.0,88.0
1291,365,52,2,100.0,200.0
1292,366,42,2,130.0,260.0
1293,366,14,4,9.5,38.0
1294,367,5,3,95.0,285.0
1295,367,54,3,26.0,78.0
1296,368,49,4,28.0,112.0
1297,368,35,1,52.0,52.0
1298,368,39,2,26.0,52.0
1299,369,58,3,22.0,66.0
1300,369,38,3,75.0,225.0
1301,369,19,3,13.5,40.5
1302,369,5,3,95.0,285.0
1303,369,3,4,14.0,56.0
1304,370,34,1,19.0,19.0
1305,370,38,2,75.0,150.0
1306,370,31,2,52.0,104.0
1307,370,35,4,52.0,208.0
1308,370,7,4,42.0,168.0
1309,371,34,4,19.0,76.0
1310,371,13,3,17.0,51.0
1311,372,41,1,155.0,155.0
1312,372,54,2,26.0,52.0
1313,372,36,3,22.0,66.0
1314,372,43,3,34.0,102.0
1315,373,45,4,26.0,104.0
1316,373,25,3,25.0,75.0
1317,373,56,4,17.0,68.0
1318,374,7,4,42.0,168.0
1319,374,57,1,9.5,9.5
1320,374,27,2,45.0,90.0
1321,374,19,1,13.5,13.5
1322,375,22,1,19.0,19.0
1323,375,55,2,65.0,130.0
1324,375,6,2,22.0,44.0
1325,375,27,4,45.0,180.0
1326,375,60,1,110.0,110.0
1327,376,12,3,17.0,51.0
1328,376,55,2,65.0,130.0
1329,377,1,1,17.5,17.5
1330,377,17,3,35.0,105.0
1331,377,54,1,26.0,26.0
1332,377,46,1,22.0,22.0
1333,378,34,3,19.0,57.0
1334,378,50,2,115.0,230.0
1335,379,53,4,42.0,168.0
1336,379,60,3,110.0,330.0
1337,380,4,3,35.0,105.0
1338,380,47,3,85.0,255.0
1339,381,2,1,16.5,16.5
1340,381,46,3,22.0,66.0
1341,381,20,4,42.0,168.0
1342,382,53,1,42.0,42.0
1343,382,38,2,75.0,150.0
1344,382,3,1,14.0,14.0
1345,382,16,1,48.0,48.0
1346,382,37,2,12.0,24.0
1347,383,8,4,52.0,208.0
1348,383,49,3,28.0,84.0
1349,383,53,4,42.0,168.0
1350,384,40,1,28.0,28.0
1351,384,26,3,35.0,105.0
1352,384,56,1,17.0,17.0
1353,385,34,4,19.0,76.0
1354,385,21,2,10.5,21.0
1355,385,57,1,9.5,9.5
1356,386,58,1,22.0,22.0
1357,386,14,3,9.5,28.5
1358,386,36,3,22.0,66.0
1359,386,9,4,5.5,22.0
1360,387,45,2,26.0,52.0
1361,387,19,3,13.5,40.5
1362,388,4,4,35.0,140.0
1363,388,43,4,34.0,136.0
1364,388,32,4,56.0,224.0
1365,389,18,4,12.0,48.0
1366,389,29,1,14.0,14.0
1367,389,32,2,56.0,112.0
1368,389,19,3,13.5,40.5
1369,389,31,4,52.0,208.0
1370,390,60,3,110.0,330.0
1371,390,44,2,42.0,84.0
1372,391,27,1,45.0,45.0
1373,391,58,4,22.0,88.0
1374,391,55,4,65.0,260.0
1375,392,54,2,26.0,52.0
1376,392,37,3,12.0,36.0
1377,392,13,1,17.0,17.0
1378,392,48,2,72.0,144.0
1379,393,46,4,22.0,88.0
1380,393,7,1,42.0,42.0
1381,393,21,1,10.5,10.5
1382,393,36,3,22.0,66.0
1383,394,41,1,155.0,155.0
1384,394,34,3,19.0,57.0
1385,394,1,2,17.5,35.0
1386,394,57,1,9.5,9.5
1387,395,53,2,42.0,84.0
1388,395,47,1,85.0,85.0
1389,395,4,2,35.0,70.0
1390,396,41,4,155.0,620.0
1391,396,13,2,17.0,34.0
1392,397,10,1,3.5,3.5
1393,397,21,1,10.5,10.5
1394,398,12,1,17.0,17.0
1395,398,4,4,35.0,140.0
1396,398,14,2,9.5,19.0
1397,398,27,4,45.0,180.0
1398,399,37,4,12.0,48.0
1399,399,48,3,72.0,216.0
1400,399,46,1,22.0,22.0
1401,400,45,2,26.0,52.0
1402,400,25,3,25.0,75.0
1403,400,46,3,22.0,66.0
1404,401,55,3,65.0,195.0
1405,401,42,4,130.0,520.0
1406,402,47,2,85.0,170.0
1407,402,20,3,42.0,126.0
1408,402,59,3,145.0,435.0
1409,402,43,3,34.0,102.0
1410,402,21,1,10.5,10.5
1411,403,30,4,26.0,104.0
1412,403,15,3,120.0,360.0
1413,403,5,3,95.0,285.0
1414,404,25,4,25.0,100.0
1415,404,51,3,52.0,156.0
1416,404,14,1,9.5,9.5
1417,404,7,2,42.0,84.0
1418,404,37,4,12.0,48.0
1419,405,13,2,17.0,34.0
1420,405,43,4,34.0,136.0
1421,406,45,4,26.0,104.0
1422,406,54,3,26.0,78.0
1423,406,3,4,14.0,56.0
1424,406,32,4,56.0,224.0
1425,406,11,3,19.5,58.5
1426,407,1,4,17.5,70.0
1427,407,42,2,130.0,260.0
1428,407,59,3,145.0,435.0
1429,407,47,1,85.0,85.0
1430,408,8,3,52.0,156.0
1431,408,59,2,145.0,290.0
1432,409,17,4,35.0,140.0
1433,409,45,3,26.0,78.0
1434,409,29,1,14.0,14.0
1435,409,24,2,19.0,38.0
1436,409,60,3,110.0,330.0
1437,410,35,4,52.0,208.0
1438,410,58,2,22.0,44.0
1439,411,28,1,14.0,14.0
1440,411,5,1,95.0,95.0
1441,411,16,3,48.0,144.0
1442,412,24,1,19.0,19.0
1443,412,45,2,26.0,52.0
1444,412,59,4,145.0,580.0
1445,413,42,4,130.0,520.0
1446,413,20,1,42.0,42.0
1447,413,18,4,12.0,48.0
1448,413,25,3,25.0,75.0
1449,414,32,2,56.0,112.0
1450,414,11,1,19.5,19.5
1451,414,14,3,9.5,28.5
1452,414,38,3,75.0,225.0
1453,414,27,3,45.0,135.0
1454,415,9,3,5.5,16.5
1455,415,12,3,17.0,51.0
1456,415,25,3,25.0,75.0
1457,415,57,4,9.5,38.0
1458,416,37,2,12.0,24.0
1459,416,9,2,5.5,11.0
1460,416,32,2,56.0,112.0
1461,416,17,1,35.0,35.0
1462,417,22,3,19.0,57.0
1463,417,11,2,19.5,39.0
1464,417,19,2,13.5,27.0
1465,418,59,1,145.0,145.0
1466,418,45,4,26.0,104.0
1467,419,34,4,19.0,76.0
1468,419,60,2,110.0,220.0
1469,419,37,1,12.0,12.0
1470,419,23,2,20.0,40.0
1471,420,27,1,45.0,45.0
1472,420,5,1,95.0,95.0
1473,420,14,4,9.5,38.0
1474,420,35,2,52.0,104.0
1475,420,15,4,120.0,480.0
1476,421,35,1,52.0,52.0
1477,421,17,4,35.0,140.0
1478,421,28,3,14.0,42.0
1479,421,5,2,95.0,190.0
1480,421,43,3,34.0,102.0
1481,422,34,1,19.0,19.0
1482,422,7,3,42.0,126.0
1483,422,8,2,52.0,104.0
1484,422,2,1,16.5,16.5
1485,423,31,3,52.0,156.0
1486,423,53,1,42.0,42.0
1487,423,55,4,65.0,260.0
1488,424,10,2,3.5,7.0
1489,424,45,3,26.0,78.0
1490,424,48,3,72.0,216.0
1491,424,52,2,100.0,200.0
1492,424,44,2,42.0,84.0
1493,425,41,4,155.0,620.0
1494,425,27,2,45.0,90.0
1495,425,50,2,115.0,230.0
1496,425,53,1,42.0,42.0
1497,426,36,1,22.0,22.0
1498,426,59,4,145.0,580.0
1499,426,53,3,42.0,126.0
1500,426,47,2,85.0,170.0
1501,427,33,2,8.5,17.0
1502,427,55,2,65.0,130.0
1503,427,1,4,17.5,70.0
1504,427,41,3,155.0,465.0
1505,427,52,1,100.0,100.0
1506,428,23,4,20.0,80.0
1507,428,45,4,26.0,104.0
1508,429,5,4,95.0,380.0
1509,429,57,2,9.5,19.0
1510,430,16,2,48.0,96.0
1511,430,36,4,22.0,88.0
1512,430,47,3,85.0,255.0
1513,430,37,2,12.0,24.0
1514,431,48,1,72.0,72.0
1515,431,19,2,13.5,27.0
1516,431,12,1,17.0,17.0
1517,431,36,3,22.0,66.0
1518,431,40,2,28.0,56.0
1519,432,60,2,110.0,220.0
1520,432,57,2,9.5,19.0
1521,432,54,1,26.0,26.0
1522,433,43,4,34.0,136.0
1523,433,56,4,17.0,68.0
1524,434,38,2,75.0,150.0
1525,434,54,1,26.0,26.0
1526,434,41,3,155.0,465.0
1527,434,28,1,14.0,14.0
1528,434,58,2,22.0,44.0
1529,435,36,4,22.0,88.0
1530,435,18,2,12.0,24.0
1531,436,55,3,65.0,195.0
1532,436,40,2,28.0,56.0
1533,436,47,3,85.0,255.0
1534,436,39,3,26.0,78.0
1535,437,12,3,17.0,51.0
1536,437,8,3,52.0,156.0
1537,437,4,4,35.0,140.0
1538,437,47,4,85.0,340.0
1539,438,51,3,52.0,156.0
1540,438,35,2,52.0,104.0
1541,438,24,1,19.0,19.0
1542,438,17,2,35.0,70.0
1543,439,52,1,100.0,100.0
1544,439,49,2,28.0,56.0
1545,439,12,4,17.0,68.0
1546,439,46,3,22.0,66.0
1547,439,14,3,9.5,28.5
1548,440,19,1,13.5,13.5
1549,440,38,4,75.0,300.0
1550,440,1,1,17.5,17.5
1551,441,4,2,35.0,70.0
1552,441,7,3,42.0,126.0
1553,441,37,2,12.0,24.0
1554,441,40,2,28.0,56.0
1555,441,30,4,26.0,104.0
1556,442,35,1,52.0,52.0
1557,442,32,2,56.0,112.0
1558,443,1,3,17.5,52.5
1559,443,29,1,14.0,14.0
1560,443,37,3,12.0,36.0
1561,444,58,3,22.0,66.0
1562,444,39,2,26.0,52.0
1563,445,50,4,115.0,460.0
1564,445,48,2,72.0,144.0
1565,445,24,2,19.0,38.0
1566,445,58,3,22.0,66.0
1567,446,13,4,17.0,68.0
1568,446,14,2,9.5,19.0
1569,447,53,3,42.0,126.0
1570,447,48,4,72.0,288.0
1571,447,33,2,8.5,17.0
1572,447,52,3,100.0,300.0
1573,448,39,2,26.0,52.0
1574,448,15,2,120.0,240.0
1575,448,5,2,95.0,190.0
1576,448,31,4,52.0,208.0
1577,449,8,2,52.0,104.0
1578,449,49,4,28.0,112.0
1579,449,1,4,17.5,70.0
1580,450,57,3,9.5,28.5
1581,450,26,3,35.0,105.0
1582,450,59,3,145.0,435.0
1583,451,27,4,45.0,180.0
1584,451,42,4,130.0,520.0
1585,451,10,2,3.5,7.0
1586,452,60,2,110.0,220.0
1587,452,21,4,10.5,42.0
1588,453,5,4,95.0,380.0
1589,453,60,3,110.0,330.0
1590,453,14,1,9.5,9.5
1591,453,40,3,28.0,84.0
1592,454,17,2,35.0,70.0
1593,454,23,3,20.0,60.0
1594,455,47,1,85.0,85.0
1595,455,3,1,14.0,14.0
1596,456,36,1,22.0,22.0
1597,456,3,3,14.0,42.0
1598,456,17,4,35.0,140.0
1599,457,21,2,10.5,21.0
1600,457,1,1,17.5,17.5
1601,457,51,3,52.0,156.0
1602,457,22,1,19.0,19.0
1603,458,23,4,20.0,80.0
1604,458,56,2,17.0,34.0
1605,459,17,2,35.0,70.0
1606,459,2,2,16.5,33.0
1607,459,9,1,5.5,5.5
1608,459,31,3,52.0,156.0
1609,459,29,2,14.0,28.0
1610,460,38,2,75.0,150.0
1611,460,10,3,3.5,10.5
1612,460,32,4,56.0,224.0
1613,460,52,4,100.0,400.0
1614,461,39,4,26.0,104.0
1615,461,20,3,42.0,126.0
1616,462,11,2,19.5,39.0
1617,462,57,3,9.5,28.5
1618,462,5,2,95.0,190.0
1619,462,38,1,75.0,75.0
1620,463,52,4,100.0,400.0
1621,463,19,2,13.5,27.0
1622,464,47,2,85.0,170.0
1623,464,33,1,8.5,8.5
1624,464,46,4,22.0,88.0
1625,465,15,4,120.0,480.0
1626,465,39,2,26.0,52.0
1627,465,32,1,56.0,56.0
1628,465,14,3,9.5,28.5
1629,466,11,2,19.5,39.0
1630,466,20,1,42.0,42.0
1631,466,41,2,155.0,310.0
1632,466,30,4,26.0,104.0
1633,466,57,2,9.5,19.0
1634,467,53,4,42.0,168.0
1635,467,42,4,130.0,520.0
1636,468,34,4,19.0,76.0
1637,468,30,3,26.0,78.0
1638,468,8,4,52.0,208.0
1639,468,45,1,26.0,26.0
1640,469,10,4,3.5,14.0
1641,469,32,2,56.0,112.0
1642,469,20,4,42.0,168.0
1643,470,34,2,19.0,38.0
1644,470,44,1,42.0,42.0
1645,471,23,3,20.0,60.0
1646,471,1,1,17.5,17.5
1647,471,6,2,22.0,44.0
1648,471,41,1,155.0,155.0
1649,472,26,2,35.0,70.0
1650,472,18,3,12.0,36.0
1651,472,33,4,8.5,34.0
1652,472,59,2,145.0,290.0
1653,472,55,3,65.0,195.0
1654,473,56,1,17.0,17.0
1655,473,60,4,110.0,440.0
1656,474,9,4,5.5,22.0
1657,474,26,2,35.0,70.0
1658,474,40,4,28.0,112.0
1659,474,27,4,45.0,180.0
1660,475,15,4,120.0,480.0
1661,475,60,4,110.0,440.0
1662,475,59,2,145.0,290.0
1663,475,3,1,14.0,14.0
1664,475,1,4,17.5,70.0
1665,476,46,1,22.0,22.0
1666,476,42,1,130.0,130.0
1667,476,55,4,65.0,260.0
1668,476,26,2,35.0,70.0
1669,476,30,1,26.0,26.0
1670,477,50,1,115.0,115.0
1671,477,8,1,52.0,52.0
1672,478,2,2,16.5,33.0
1673,478,33,1,8.5,8.5
1674,478,50,1,115.0,115.0
1675,478,22,3,19.0,57.0
1676,478,51,4,52.0,208.0
1677,479,30,4,26.0,104.0
1678,479,18,2,12.0,24.0
1679,479,3,3,14.0,42.0
1680,479,33,1,8.5,8.5
1681,480,14,3,9.5,28.5
1682,480,39,1,26.0,26.0
1683,480,32,4,56.0,224.0
1684,481,26,2,35.0,70.0
1685,481,16,3,48.0,144.0
1686,481,23,4,20.0,80.0
1687,481,20,3,42.0,126.0
1688,481,27,4,45.0,180.0
1689,482,58,2,22.0,44.0
1690,482,3,4,14.0,56.0
1691,483,55,2,65.0,130.0
1692,483,12,3,17.0,51.0
1693,483,50,1,115.0,115.0
1694,483,53,2,42.0,84.0
1695,484,51,2,52.0,104.0
1696,484,49,2,28.0,56.0
1697,484,42,4,130.0,520.0
1698,485,55,3,65.0,195.0
1699,485,34,3,19.0,57.0
1700,485,33,1,8.5,8.5
